id,date,store_nbr,sales,onpromotion
3009506,2017-08-20,50,1853.3794,10
3009507,2017-08-20,50,34.223305,0
3009508,2017-08-20,50,1610.665,9
3009509,2017-08-20,50,2274.5693,18
3009510,2017-08-20,50,1853.3794,10
3009511,2017-08-20,50,34.223305,0
3009512,2017-08-20,50,34.223305,0
3009513,2017-08-20,50,6493.7886,38
3009514,2017-08-20,50,34.223305,0
3009515,2017-08-20,50,34.223305,0
3009516,2017-08-20,50,159.07323,1
3009517,2017-08-20,50,88.62895,2
3009518,2017-08-20,50,34.223305,0
3009519,2017-08-20,50,735.49963,7
3009520,2017-08-20,50,474.58487,5
3009521,2017-08-20,50,34.223305,0
3009522,2017-08-20,50,34.223305,0
3009523,2017-08-20,50,674.81,6
3009524,2017-08-20,50,34.223305,0
3009525,2017-08-20,50,34.223305,0
3009526,2017-08-20,50,1431.769,13
3009527,2017-08-20,50,34.223305,0
3009528,2017-08-20,50,34.223305,0
3009529,2017-08-20,50,34.223305,0
3009530,2017-08-20,50,34.223305,0
3009531,2017-08-20,50,329.63037,4
3009532,2017-08-20,50,1358.3433,12
3009533,2017-08-20,50,34.223305,0
3009534,2017-08-20,51,121.89882,0
3009535,2017-08-20,51,121.89882,0
3009536,2017-08-20,51,285.4547,1
3009537,2017-08-20,51,2323.6365,18
3009538,2017-08-20,51,121.89882,0
3009539,2017-08-20,51,1496.8403,12
3009540,2017-08-20,51,121.89882,0
3009541,2017-08-20,51,1742.5352,11
3009542,2017-08-20,51,2690.9001,20
3009543,2017-08-20,51,1762.1495,9
3009544,2017-08-20,51,121.89882,0
3009545,2017-08-20,51,121.89882,0
3009546,2017-08-20,51,6238.6494,37
3009547,2017-08-20,51,121.89882,0
3009548,2017-08-20,51,121.89882,0
3009549,2017-08-20,51,121.89882,0
3009550,2017-08-20,51,273.90778,2
3009551,2017-08-20,51,121.89882,0
3009552,2017-08-20,51,1394.2682,8
3009553,2017-08-20,51,121.89882,0
3009554,2017-08-20,51,121.89882,0
3009555,2017-08-20,51,121.89882,0
3009556,2017-08-20,51,821.9878,6
3009557,2017-08-20,51,121.89882,0
3009558,2017-08-20,51,121.89882,0
3009559,2017-08-20,51,1496.8403,12
3009560,2017-08-20,51,121.89882,0
3009561,2017-08-20,51,285.4547,1
3009562,2017-08-20,51,121.89882,0
3009563,2017-08-20,51,121.89882,0
3009564,2017-08-20,51,821.9878,6
3009565,2017-08-20,51,121.89882,0
3009566,2017-08-20,51,121.89882,0
3009567,2017-08-20,52,47.82356,0
3009568,2017-08-20,52,47.82356,0
3009569,2017-08-20,52,253.65417,1
3009570,2017-08-20,52,1788.3173,17
3009571,2017-08-20,52,47.82356,0
3009572,2017-08-20,52,1306.8406,12
3009573,2017-08-20,52,47.82356,0
3009574,2017-08-20,52,1745.4036,10
3009575,2017-08-20,52,2235.7136,22
3009576,2017-08-20,52,1569.5513,9
3009577,2017-08-20,52,47.82356,0
3009578,2017-08-20,52,47.82356,0
3009579,2017-08-20,52,6015.7217,41
3009580,2017-08-20,52,47.82356,0
3009581,2017-08-20,52,47.82356,0
3009582,2017-08-20,52,47.82356,0
3009583,2017-08-20,52,386.33905,3
3009584,2017-08-20,52,47.82356,0
3009585,2017-08-20,52,1262.415,8
3009586,2017-08-20,52,47.82356,0
3009587,2017-08-20,52,47.82356,0
3009588,2017-08-20,52,47.82356,0
3009589,2017-08-20,52,544.82336,4
3009590,2017-08-20,52,47.82356,0
3009591,2017-08-20,52,47.82356,0
3009592,2017-08-20,52,1306.8406,12
3009593,2017-08-20,52,47.82356,0
3009594,2017-08-20,52,47.82356,0
3009595,2017-08-20,52,47.82356,0
3009596,2017-08-20,52,47.82356,0
3009597,2017-08-20,52,712.10724,5
3009598,2017-08-20,52,47.82356,0
3009599,2017-08-20,52,47.82356,0
3009600,2017-08-20,53,57.36711,0
3009601,2017-08-20,53,57.36711,0
3009602,2017-08-20,53,165.133,1
3009603,2017-08-20,53,646.2043,16
3009604,2017-08-20,53,57.36711,0
3009605,2017-08-20,53,1221.508,10
3009606,2017-08-20,53,57.36711,0
3009607,2017-08-20,53,813.5116,12
3009608,2017-08-20,53,1210.2418,18
3009609,2017-08-20,53,1221.508,10
3009610,2017-08-20,53,57.36711,0
3009611,2017-08-20,53,57.36711,0
3009612,2017-08-20,53,3618.9465,29
3009613,2017-08-20,53,57.36711,0
3009614,2017-08-20,53,57.36711,0
3009615,2017-08-20,53,165.133,1
3009616,2017-08-20,53,165.133,1
3009617,2017-08-20,53,57.36711,0
3009618,2017-08-20,53,687.62463,7
3009619,2017-08-20,53,57.36711,0
3009620,2017-08-20,53,57.36711,0
3009621,2017-08-20,53,57.36711,0
3009622,2017-08-20,53,670.8256,6
3009623,2017-08-20,53,57.36711,0
3009624,2017-08-20,53,57.36711,0
3009625,2017-08-20,53,813.5116,12
3009626,2017-08-20,53,57.36711,0
3009627,2017-08-20,53,57.36711,0
3009628,2017-08-20,53,57.36711,0
3009629,2017-08-20,53,57.36711,0
3009630,2017-08-20,53,131.37297,2
3009631,2017-08-20,53,57.36711,0
3009632,2017-08-20,53,57.36711,0
3009633,2017-08-20,54,-5.8079934,0
3009634,2017-08-20,54,-5.8079934,0
3009635,2017-08-20,54,76.41176,1
3009636,2017-08-20,54,3967.9646,29
3009637,2017-08-20,54,-5.8079934,0
3009638,2017-08-20,54,3776.092,39
3009639,2017-08-20,54,-5.8079934,0
3009640,2017-08-20,54,1860.0491,21
3009641,2017-08-20,54,473.08185,7
3009642,2017-08-20,54,314.87122,5
3009643,2017-08-20,54,76.41176,1
3009644,2017-08-20,54,76.41176,1
3009645,2017-08-20,54,4774.4336,60
3009646,2017-08-20,54,48.1528,2
3009647,2017-08-20,54,-5.8079934,0
3009648,2017-08-20,54,76.41176,1
3009649,2017-08-20,54,-5.8079934,0
3009650,2017-08-20,54,-5.8079934,0
3009651,2017-08-20,54,859.3165,9
3009652,2017-08-20,54,-5.8079934,0
3009653,2017-08-20,54,-5.8079934,0
3009654,2017-08-20,54,-5.8079934,0
3009655,2017-08-20,54,48.1528,2
3009656,2017-08-20,54,-5.8079934,0
3009657,2017-08-20,54,-5.8079934,0
3009658,2017-08-20,54,924.5496,11
3009659,2017-08-20,54,-5.8079934,0
3009660,2017-08-20,54,-5.8079934,0
3009661,2017-08-20,54,-5.8079934,0
3009662,2017-08-20,54,-5.8079934,0
3009663,2017-08-20,54,-5.8079934,0
3009664,2017-08-20,54,-5.8079934,0
3009665,2017-08-20,54,-5.8079934,0
3009666,2017-08-20,6,117.890625,0
3009667,2017-08-20,6,117.890625,0
3009668,2017-08-20,6,153.51674,1
3009669,2017-08-20,6,2131.123,20
3009670,2017-08-20,6,117.890625,0
3009671,2017-08-20,6,1316.2803,9
3009672,2017-08-20,6,117.890625,0
3009673,2017-08-20,6,1556.0038,14
3009674,2017-08-20,6,2228.0293,22
3009675,2017-08-20,6,1316.2803,9
3009676,2017-08-20,6,117.890625,0
3009677,2017-08-20,6,117.890625,0
3009678,2017-08-20,6,4810.7173,36
3009679,2017-08-20,6,117.890625,0
3009680,2017-08-20,6,117.890625,0
3009681,2017-08-20,6,153.51674,1
3009682,2017-08-20,6,229.50319,2
3009683,2017-08-20,6,117.890625,0
3009684,2017-08-20,6,843.7956,7
3009685,2017-08-20,6,117.890625,0
3009686,2017-08-20,6,117.890625,0
3009687,2017-08-20,6,525.91473,4
3009688,2017-08-20,6,683.2308,5
3009689,2017-08-20,6,117.890625,0
3009690,2017-08-20,6,117.890625,0
3009691,2017-08-20,6,1197.487,12
3009692,2017-08-20,6,117.890625,0
3009693,2017-08-20,6,117.890625,0
3009694,2017-08-20,6,117.890625,0
3009695,2017-08-20,6,117.890625,0
3009696,2017-08-20,6,683.2308,5
3009697,2017-08-20,6,117.890625,0
3009698,2017-08-20,6,117.890625,0
3009699,2017-08-20,7,105.27123,0
3009700,2017-08-20,7,105.27123,0
3009701,2017-08-20,7,263.89676,2
3009702,2017-08-20,7,1734.2992,15
3009703,2017-08-20,7,105.27123,0
3009704,2017-08-20,7,1107.9635,8
3009705,2017-08-20,7,105.27123,0
3009706,2017-08-20,7,913.2766,7
3009707,2017-08-20,7,2308.6914,21
3009708,2017-08-20,7,1509.6262,10
3009709,2017-08-20,7,105.27123,0
3009710,2017-08-20,7,105.27123,0
3009711,2017-08-20,7,4196.322,32
3009712,2017-08-20,7,105.27123,0
3009713,2017-08-20,7,105.27123,0
3009714,2017-08-20,7,209.48695,1
3009715,2017-08-20,7,472.74808,3
3009716,2017-08-20,7,105.27123,0
3009717,2017-08-20,7,856.4911,6
3009718,2017-08-20,7,105.27123,0
3009719,2017-08-20,7,105.27123,0
3009720,2017-08-20,7,472.74808,3
3009721,2017-08-20,7,753.5636,5
3009722,2017-08-20,7,105.27123,0
3009723,2017-08-20,7,105.27123,0
3009724,2017-08-20,7,1509.6262,10
3009725,2017-08-20,7,105.27123,0
3009726,2017-08-20,7,105.27123,0
3009727,2017-08-20,7,105.27123,0
3009728,2017-08-20,7,105.27123,0
3009729,2017-08-20,7,472.74808,3
3009730,2017-08-20,7,105.27123,0
3009731,2017-08-20,7,105.27123,0
3009732,2017-08-20,8,146.79106,0
3009733,2017-08-20,8,146.79106,0
3009734,2017-08-20,8,320.4629,2
3009735,2017-08-20,8,2236.365,18
3009736,2017-08-20,8,146.79106,0
3009737,2017-08-20,8,1520.1554,12
3009738,2017-08-20,8,146.79106,0
3009739,2017-08-20,8,1520.1554,12
3009740,2017-08-20,8,2600.8596,21
3009741,2017-08-20,8,1762.481,10
3009742,2017-08-20,8,146.79106,0
3009743,2017-08-20,8,146.79106,0
3009744,2017-08-20,8,5217.5225,37
3009745,2017-08-20,8,146.79106,0
3009746,2017-08-20,8,146.79106,0
3009747,2017-08-20,8,146.79106,0
3009748,2017-08-20,8,543.16724,3
3009749,2017-08-20,8,146.79106,0
3009750,2017-08-20,8,969.6222,6
3009751,2017-08-20,8,146.79106,0
3009752,2017-08-20,8,146.79106,0
3009753,2017-08-20,8,320.4629,2
3009754,2017-08-20,8,822.43256,5
3009755,2017-08-20,8,146.79106,0
3009756,2017-08-20,8,146.79106,0
3009757,2017-08-20,8,1520.1554,12
3009758,2017-08-20,8,146.79106,0
3009759,2017-08-20,8,146.79106,0
3009760,2017-08-20,8,146.79106,0
3009761,2017-08-20,8,146.79106,0
3009762,2017-08-20,8,969.6222,6
3009763,2017-08-20,8,146.79106,0
3009764,2017-08-20,8,146.79106,0
3009765,2017-08-20,9,74.39567,0
3009766,2017-08-20,9,74.39567,0
3009767,2017-08-20,9,168.40909,1
3009768,2017-08-20,9,3481.861,30
3009769,2017-08-20,9,74.39567,0
3009770,2017-08-20,9,3638.7087,74
3009771,2017-08-20,9,74.39567,0
3009772,2017-08-20,9,2277.045,24
3009773,2017-08-20,9,1760.6497,21
3009774,2017-08-20,9,1176.6632,10
3009775,2017-08-20,9,168.40909,1
3009776,2017-08-20,9,74.39567,0
3009777,2017-08-20,9,4870.679,67
3009778,2017-08-20,9,435.97144,4
3009779,2017-08-20,9,74.39567,0
3009780,2017-08-20,9,168.40909,1
3009781,2017-08-20,9,197.49683,2
3009782,2017-08-20,9,74.39567,0
3009783,2017-08-20,9,961.8208,12
3009784,2017-08-20,9,74.39567,0
3009785,2017-08-20,9,74.39567,0
3009786,2017-08-20,9,435.97144,4
3009787,2017-08-20,9,694.37213,6
3009788,2017-08-20,9,74.39567,0
3009789,2017-08-20,9,74.39567,0
3009790,2017-08-20,9,961.8208,12
3009791,2017-08-20,9,74.39567,0
3009792,2017-08-20,9,74.39567,0
3009793,2017-08-20,9,168.40909,1
3009794,2017-08-20,9,74.39567,0
3009795,2017-08-20,9,168.40909,1
3009796,2017-08-20,9,836.6666,8
3009797,2017-08-20,9,74.39567,0
3009798,2017-08-21,1,61.615463,0
3009799,2017-08-21,1,61.615463,0
3009800,2017-08-21,1,93.18564,1
3009801,2017-08-21,1,600.2572,14
3009802,2017-08-21,1,61.615463,0
3009803,2017-08-21,1,770.4305,10
3009804,2017-08-21,1,61.615463,0
3009805,2017-08-21,1,764.38837,9
3009806,2017-08-21,1,1042.3785,20
3009807,2017-08-21,1,473.99808,7
3009808,2017-08-21,1,61.615463,0
3009809,2017-08-21,1,61.615463,0
3009810,2017-08-21,1,1931.3394,26
3009811,2017-08-21,1,61.615463,0
3009812,2017-08-21,1,61.615463,0
3009813,2017-08-21,1,61.615463,0
3009814,2017-08-21,1,182.91872,3
3009815,2017-08-21,1,61.615463,0
3009816,2017-08-21,1,634.67975,8
3009817,2017-08-21,1,61.615463,0
3009818,2017-08-21,1,61.615463,0
3009819,2017-08-21,1,61.615463,0
3009820,2017-08-21,1,306.45468,5
3009821,2017-08-21,1,61.615463,0
3009822,2017-08-21,1,61.615463,0
3009823,2017-08-21,1,694.89075,11
3009824,2017-08-21,1,61.615463,0
3009825,2017-08-21,1,93.18564,1
3009826,2017-08-21,1,61.615463,0
3009827,2017-08-21,1,61.615463,0
3009828,2017-08-21,1,182.91872,3
3009829,2017-08-21,1,61.615463,0
3009830,2017-08-21,1,61.615463,0
3009831,2017-08-21,10,-18.22908,0
3009832,2017-08-21,10,-18.22908,0
3009833,2017-08-21,10,-18.22908,0
3009834,2017-08-21,10,587.0058,19
3009835,2017-08-21,10,-18.22908,0
3009836,2017-08-21,10,48.690727,5
3009837,2017-08-21,10,-18.22908,0
3009838,2017-08-21,10,432.3142,17
3009839,2017-08-21,10,145.91905,7
3009840,2017-08-21,10,5.996911,2
3009841,2017-08-21,10,179.06078,11
3009842,2017-08-21,10,-18.22908,0
3009843,2017-08-21,10,3176.0703,50
3009844,2017-08-21,10,-18.22908,0
3009845,2017-08-21,10,-18.22908,0
3009846,2017-08-21,10,-18.22908,0
3009847,2017-08-21,10,-18.22908,0
3009848,2017-08-21,10,-18.22908,0
3009849,2017-08-21,10,134.93544,8
3009850,2017-08-21,10,-18.22908,0
3009851,2017-08-21,10,-18.22908,0
3009852,2017-08-21,10,-18.22908,0
3009853,2017-08-21,10,-18.22908,0
3009854,2017-08-21,10,-18.22908,0
3009855,2017-08-21,10,-18.22908,0
3009856,2017-08-21,10,223.48665,10
3009857,2017-08-21,10,-18.22908,0
3009858,2017-08-21,10,-18.22908,0
3009859,2017-08-21,10,-18.22908,0
3009860,2017-08-21,10,-18.22908,0
3009861,2017-08-21,10,5.996911,2
3009862,2017-08-21,10,3.8441908,1
3009863,2017-08-21,10,-18.22908,0
3009864,2017-08-21,11,61.277374,0
3009865,2017-08-21,11,61.277374,0
3009866,2017-08-21,11,61.277374,0
3009867,2017-08-21,11,4254.495,33
3009868,2017-08-21,11,61.277374,0
3009869,2017-08-21,11,703.6827,8
3009870,2017-08-21,11,61.277374,0
3009871,2017-08-21,11,1604.8447,22
3009872,2017-08-21,11,1025.8119,15
3009873,2017-08-21,11,797.6383,10
3009874,2017-08-21,11,1109.3087,18
3009875,2017-08-21,11,61.277374,0
3009876,2017-08-21,11,6176.2007,63
3009877,2017-08-21,11,61.277374,0
3009878,2017-08-21,11,61.277374,0
3009879,2017-08-21,11,101.45285,1
3009880,2017-08-21,11,174.38458,2
3009881,2017-08-21,11,61.277374,0
3009882,2017-08-21,11,703.6827,8
3009883,2017-08-21,11,61.277374,0
3009884,2017-08-21,11,61.277374,0
3009885,2017-08-21,11,61.277374,0
3009886,2017-08-21,11,101.45285,1
3009887,2017-08-21,11,61.277374,0
3009888,2017-08-21,11,61.277374,0
3009889,2017-08-21,11,797.6383,10
3009890,2017-08-21,11,61.277374,0
3009891,2017-08-21,11,61.277374,0
3009892,2017-08-21,11,61.277374,0
3009893,2017-08-21,11,61.277374,0
3009894,2017-08-21,11,247.98862,3
3009895,2017-08-21,11,424.85092,5
3009896,2017-08-21,11,61.277374,0
3009897,2017-08-21,12,7.875362,0
3009898,2017-08-21,12,7.875362,0
3009899,2017-08-21,12,41.957027,1
3009900,2017-08-21,12,793.60864,19
3009901,2017-08-21,12,7.875362,0
3009902,2017-08-21,12,301.87665,8
3009903,2017-08-21,12,7.875362,0
3009904,2017-08-21,12,613.01843,16
3009905,2017-08-21,12,499.25165,14
3009906,2017-08-21,12,231.80861,6
3009907,2017-08-21,12,355.25906,11
3009908,2017-08-21,12,7.875362,0
3009909,2017-08-21,12,3244.52,48
3009910,2017-08-21,12,7.875362,0
3009911,2017-08-21,12,7.875362,0
3009912,2017-08-21,12,7.875362,0
3009913,2017-08-21,12,41.957027,1
3009914,2017-08-21,12,7.875362,0
3009915,2017-08-21,12,301.87665,8
3009916,2017-08-21,12,7.875362,0
3009917,2017-08-21,12,7.875362,0
3009918,2017-08-21,12,157.83582,4
3009919,2017-08-21,12,49.62624,2
3009920,2017-08-21,12,7.875362,0
3009921,2017-08-21,12,7.875362,0
3009922,2017-08-21,12,301.87665,8
3009923,2017-08-21,12,7.875362,0
3009924,2017-08-21,12,7.875362,0
3009925,2017-08-21,12,7.875362,0
3009926,2017-08-21,12,7.875362,0
3009927,2017-08-21,12,41.957027,1
3009928,2017-08-21,12,157.83582,4
3009929,2017-08-21,12,7.875362,0
3009930,2017-08-21,13,8.032471,0
3009931,2017-08-21,13,8.032471,0
3009932,2017-08-21,13,8.032471,0
3009933,2017-08-21,13,656.1197,17
3009934,2017-08-21,13,8.032471,0
3009935,2017-08-21,13,247.08409,7
3009936,2017-08-21,13,8.032471,0
3009937,2017-08-21,13,946.1136,21
3009938,2017-08-21,13,355.41617,11
3009939,2017-08-21,13,42.114132,1
3009940,2017-08-21,13,247.08409,7
3009941,2017-08-21,13,8.032471,0
3009942,2017-08-21,13,3668.9592,52
3009943,2017-08-21,13,8.032471,0
3009944,2017-08-21,13,8.032471,0
3009945,2017-08-21,13,42.114132,1
3009946,2017-08-21,13,42.114132,1
3009947,2017-08-21,13,8.032471,0
3009948,2017-08-21,13,247.08409,7
3009949,2017-08-21,13,8.032471,0
3009950,2017-08-21,13,8.032471,0
3009951,2017-08-21,13,8.032471,0
3009952,2017-08-21,13,49.783344,2
3009953,2017-08-21,13,8.032471,0
3009954,2017-08-21,13,8.032471,0
3009955,2017-08-21,13,405.23,10
3009956,2017-08-21,13,8.032471,0
3009957,2017-08-21,13,8.032471,0
3009958,2017-08-21,13,8.032471,0
3009959,2017-08-21,13,8.032471,0
3009960,2017-08-21,13,42.114132,1
3009961,2017-08-21,13,49.783344,2
3009962,2017-08-21,13,8.032471,0
3009963,2017-08-21,14,18.251764,0
3009964,2017-08-21,14,18.251764,0
3009965,2017-08-21,14,18.251764,0
3009966,2017-08-21,14,1184.6517,22
3009967,2017-08-21,14,18.251764,0
3009968,2017-08-21,14,238.30138,6
3009969,2017-08-21,14,18.251764,0
3009970,2017-08-21,14,910.64087,19
3009971,2017-08-21,14,453.5064,13
3009972,2017-08-21,14,163.34973,4
3009973,2017-08-21,14,397.59363,9
3009974,2017-08-21,14,18.251764,0
3009975,2017-08-21,14,3579.9753,50
3009976,2017-08-21,14,18.251764,0
3009977,2017-08-21,14,18.251764,0
3009978,2017-08-21,14,18.251764,0
3009979,2017-08-21,14,55.644444,1
3009980,2017-08-21,14,18.251764,0
3009981,2017-08-21,14,188.39655,5
3009982,2017-08-21,14,18.251764,0
3009983,2017-08-21,14,18.251764,0
3009984,2017-08-21,14,18.251764,0
3009985,2017-08-21,14,18.251764,0
3009986,2017-08-21,14,18.251764,0
3009987,2017-08-21,14,18.251764,0
3009988,2017-08-21,14,419.44043,10
3009989,2017-08-21,14,18.251764,0
3009990,2017-08-21,14,18.251764,0
3009991,2017-08-21,14,18.251764,0
3009992,2017-08-21,14,18.251764,0
3009993,2017-08-21,14,55.644444,1
3009994,2017-08-21,14,117.51967,3
3009995,2017-08-21,14,18.251764,0
3009996,2017-08-21,15,16.835026,0
3009997,2017-08-21,15,16.835026,0
3009998,2017-08-21,15,54.22771,1
3009999,2017-08-21,15,1526.7164,24
3010000,2017-08-21,15,16.835026,0
3010001,2017-08-21,15,159.66382,4
3010002,2017-08-21,15,16.835026,0
3010003,2017-08-21,15,1378.4072,23
3010004,2017-08-21,15,363.3439,12
3010005,2017-08-21,15,311.5561,8
3010006,2017-08-21,15,433.53345,13
3010007,2017-08-21,15,16.835026,0
3010008,2017-08-21,15,3856.9382,67
3010009,2017-08-21,15,16.835026,0
3010010,2017-08-21,15,16.835026,0
3010011,2017-08-21,15,59.010494,2
3010012,2017-08-21,15,16.835026,0
3010013,2017-08-21,15,16.835026,0
3010014,2017-08-21,15,251.3691,7
3010015,2017-08-21,15,16.835026,0
3010016,2017-08-21,15,16.835026,0
3010017,2017-08-21,15,16.835026,0
3010018,2017-08-21,15,16.835026,0
3010019,2017-08-21,15,16.835026,0
3010020,2017-08-21,15,54.22771,1
3010021,2017-08-21,15,418.615,10
3010022,2017-08-21,15,16.835026,0
3010023,2017-08-21,15,16.835026,0
3010024,2017-08-21,15,54.22771,1
3010025,2017-08-21,15,16.835026,0
3010026,2017-08-21,15,159.66382,4
3010027,2017-08-21,15,159.66382,4
3010028,2017-08-21,15,16.835026,0
3010029,2017-08-21,16,11.818935,0
3010030,2017-08-21,16,11.818935,0
3010031,2017-08-21,16,11.818935,0
3010032,2017-08-21,16,913.3135,20
3010033,2017-08-21,16,11.818935,0
3010034,2017-08-21,16,258.4921,8
3010035,2017-08-21,16,11.818935,0
3010036,2017-08-21,16,872.6501,19
3010037,2017-08-21,16,258.4921,8
3010038,2017-08-21,16,180.64302,6
3010039,2017-08-21,16,311.51144,12
3010040,2017-08-21,16,11.818935,0
3010041,2017-08-21,16,3594.9407,57
3010042,2017-08-21,16,11.818935,0
3010043,2017-08-21,16,11.818935,0
3010044,2017-08-21,16,35.38889,1
3010045,2017-08-21,16,35.38889,1
3010046,2017-08-21,16,11.818935,0
3010047,2017-08-21,16,343.70428,9
3010048,2017-08-21,16,11.818935,0
3010049,2017-08-21,16,11.818935,0
3010050,2017-08-21,16,11.818935,0
3010051,2017-08-21,16,35.38889,1
3010052,2017-08-21,16,11.818935,0
3010053,2017-08-21,16,11.818935,0
3010054,2017-08-21,16,365.5511,10
3010055,2017-08-21,16,11.818935,0
3010056,2017-08-21,16,11.818935,0
3010057,2017-08-21,16,11.818935,0
3010058,2017-08-21,16,11.818935,0
3010059,2017-08-21,16,11.818935,0
3010060,2017-08-21,16,11.818935,0
3010061,2017-08-21,16,11.818935,0
3010062,2017-08-21,17,51.042393,0
3010063,2017-08-21,17,51.042393,0
3010064,2017-08-21,17,161.89085,1
3010065,2017-08-21,17,1381.7853,20
3010066,2017-08-21,17,51.042393,0
3010067,2017-08-21,17,669.1616,11
3010068,2017-08-21,17,51.042393,0
3010069,2017-08-21,17,1116.5818,18
3010070,2017-08-21,17,1063.2827,17
3010071,2017-08-21,17,606.18365,8
3010072,2017-08-21,17,901.70685,16
3010073,2017-08-21,17,51.042393,0
3010074,2017-08-21,17,4872.2573,56
3010075,2017-08-21,17,51.042393,0
3010076,2017-08-21,17,51.042393,0
3010077,2017-08-21,17,161.89085,1
3010078,2017-08-21,17,161.89085,1
3010079,2017-08-21,17,51.042393,0
3010080,2017-08-21,17,690.13806,9
3010081,2017-08-21,17,51.042393,0
3010082,2017-08-21,17,51.042393,0
3010083,2017-08-21,17,251.82309,2
3010084,2017-08-21,17,161.89085,1
3010085,2017-08-21,17,51.042393,0
3010086,2017-08-21,17,51.042393,0
3010087,2017-08-21,17,669.1616,11
3010088,2017-08-21,17,51.042393,0
3010089,2017-08-21,17,51.042393,0
3010090,2017-08-21,17,161.89085,1
3010091,2017-08-21,17,51.042393,0
3010092,2017-08-21,17,51.042393,0
3010093,2017-08-21,17,492.3117,6
3010094,2017-08-21,17,51.042393,0
3010095,2017-08-21,18,30.792263,0
3010096,2017-08-21,18,30.792263,0
3010097,2017-08-21,18,97.95501,2
3010098,2017-08-21,18,885.1449,22
3010099,2017-08-21,18,30.792263,0
3010100,2017-08-21,18,440.18436,8
3010101,2017-08-21,18,30.792263,0
3010102,2017-08-21,18,744.5652,17
3010103,2017-08-21,18,866.2179,20
3010104,2017-08-21,18,486.5484,10
3010105,2017-08-21,18,885.1449,22
3010106,2017-08-21,18,30.792263,0
3010107,2017-08-21,18,4248.8794,63
3010108,2017-08-21,18,30.792263,0
3010109,2017-08-21,18,30.792263,0
3010110,2017-08-21,18,30.792263,0
3010111,2017-08-21,18,30.792263,0
3010112,2017-08-21,18,30.792263,0
3010113,2017-08-21,18,499.0977,9
3010114,2017-08-21,18,30.792263,0
3010115,2017-08-21,18,30.792263,0
3010116,2017-08-21,18,97.95501,2
3010117,2017-08-21,18,156.84517,3
3010118,2017-08-21,18,30.792263,0
3010119,2017-08-21,18,30.792263,0
3010120,2017-08-21,18,440.91446,11
3010121,2017-08-21,18,30.792263,0
3010122,2017-08-21,18,30.792263,0
3010123,2017-08-21,18,79.82824,1
3010124,2017-08-21,18,30.792263,0
3010125,2017-08-21,18,79.82824,1
3010126,2017-08-21,18,440.18436,8
3010127,2017-08-21,18,30.792263,0
3010128,2017-08-21,19,32.265274,0
3010129,2017-08-21,19,32.265274,0
3010130,2017-08-21,19,32.265274,0
3010131,2017-08-21,19,1041.5509,21
3010132,2017-08-21,19,32.265274,0
3010133,2017-08-21,19,426.18454,8
3010134,2017-08-21,19,32.265274,0
3010135,2017-08-21,19,953.35913,19
3010136,2017-08-21,19,510.1387,9
3010137,2017-08-21,19,344.96054,7
3010138,2017-08-21,19,481.99234,12
3010139,2017-08-21,19,32.265274,0
3010140,2017-08-21,19,4012.981,59
3010141,2017-08-21,19,32.265274,0
3010142,2017-08-21,19,32.265274,0
3010143,2017-08-21,19,32.265274,0
3010144,2017-08-21,19,32.265274,0
3010145,2017-08-21,19,32.265274,0
3010146,2017-08-21,19,510.1387,9
3010147,2017-08-21,19,32.265274,0
3010148,2017-08-21,19,32.265274,0
3010149,2017-08-21,19,32.265274,0
3010150,2017-08-21,19,32.265274,0
3010151,2017-08-21,19,32.265274,0
3010152,2017-08-21,19,32.265274,0
3010153,2017-08-21,19,481.99234,12
3010154,2017-08-21,19,32.265274,0
3010155,2017-08-21,19,32.265274,0
3010156,2017-08-21,19,32.265274,0
3010157,2017-08-21,19,32.265274,0
3010158,2017-08-21,19,81.301254,1
3010159,2017-08-21,19,150.80017,3
3010160,2017-08-21,19,32.265274,0
3010161,2017-08-21,2,56.024258,0
3010162,2017-08-21,2,56.024258,0
3010163,2017-08-21,2,133.45343,2
3010164,2017-08-21,2,882.52155,16
3010165,2017-08-21,2,56.024258,0
3010166,2017-08-21,2,724.6347,12
3010167,2017-08-21,2,56.024258,0
3010168,2017-08-21,2,924.1967,10
3010169,2017-08-21,2,1102.3307,18
3010170,2017-08-21,2,741.179,8
3010171,2017-08-21,2,56.024258,0
3010172,2017-08-21,2,56.024258,0
3010173,2017-08-21,2,3331.8215,38
3010174,2017-08-21,2,56.024258,0
3010175,2017-08-21,2,56.024258,0
3010176,2017-08-21,2,56.024258,0
3010177,2017-08-21,2,133.45343,2
3010178,2017-08-21,2,56.024258,0
3010179,2017-08-21,2,423.83533,5
3010180,2017-08-21,2,56.024258,0
3010181,2017-08-21,2,56.024258,0
3010182,2017-08-21,2,133.45343,2
3010183,2017-08-21,2,423.83533,5
3010184,2017-08-21,2,56.024258,0
3010185,2017-08-21,2,56.024258,0
3010186,2017-08-21,2,817.21436,13
3010187,2017-08-21,2,56.024258,0
3010188,2017-08-21,2,56.024258,0
3010189,2017-08-21,2,56.024258,0
3010190,2017-08-21,2,56.024258,0
3010191,2017-08-21,2,338.4885,4
3010192,2017-08-21,2,56.024258,0
3010193,2017-08-21,2,56.024258,0
3010194,2017-08-21,20,27.032602,0
3010195,2017-08-21,20,27.032602,0
3010196,2017-08-21,20,88.77646,1
3010197,2017-08-21,20,1639.2075,24
3010198,2017-08-21,20,27.032602,0
