id,date,store_nbr,sales_x,onpromotion,sales_y
3007759,2017-08-19,51,1632.6704,9,1632.6704
3007760,2017-08-19,51,2320.0745,20,2320.0745
3007761,2017-08-19,51,1612.9255,11,1612.9255
3007762,2017-08-19,51,111.71709,0,111.71709
3007763,2017-08-19,51,111.71709,0,111.71709
3007764,2017-08-19,51,5851.586,35,5851.586
3007765,2017-08-19,51,111.71709,0,111.71709
3007766,2017-08-19,51,111.71709,0,111.71709
3007767,2017-08-19,51,275.27298,1,275.27298
3007768,2017-08-19,51,261.22504,2,261.22504
3007769,2017-08-19,51,111.71709,0,111.71709
3007770,2017-08-19,51,762.78485,7,762.78485
3007771,2017-08-19,51,111.71709,0,111.71709
3007772,2017-08-19,51,111.71709,0,111.71709
3007773,2017-08-19,51,111.71709,0,111.71709
3007774,2017-08-19,51,582.73755,5,582.73755
3007775,2017-08-19,51,111.71709,0,111.71709
3007776,2017-08-19,51,111.71709,0,111.71709
3007777,2017-08-19,51,1365.125,12,1365.125
3007778,2017-08-19,51,111.71709,0,111.71709
3007779,2017-08-19,51,275.27298,1,275.27298
3007780,2017-08-19,51,111.71709,0,111.71709
3007781,2017-08-19,51,111.71709,0,111.71709
3007782,2017-08-19,51,740.9526,6,740.9526
3007783,2017-08-19,51,111.71709,0,111.71709
3007784,2017-08-19,51,111.71709,0,111.71709
3007785,2017-08-19,52,52.14912,0,52.14912
3007786,2017-08-19,52,52.14912,0,52.14912
3007787,2017-08-19,52,261.67102,2,261.67102
3007788,2017-08-19,52,1669.9602,18,1669.9602
3007789,2017-08-19,52,52.14912,0,52.14912
3007790,2017-08-19,52,1360.7432,11,1360.7432
3007791,2017-08-19,52,52.14912,0,52.14912
3007792,2017-08-19,52,1360.7432,11,1360.7432
3007793,2017-08-19,52,1931.4265,21,1931.4265
3007794,2017-08-19,52,1443.7096,9,1443.7096
3007795,2017-08-19,52,52.14912,0,52.14912
3007796,2017-08-19,52,52.14912,0,52.14912
3007797,2017-08-19,52,5711.4277,38,5711.4277
3007798,2017-08-19,52,52.14912,0,52.14912
3007799,2017-08-19,52,52.14912,0,52.14912
3007800,2017-08-19,52,257.97974,1,257.97974
3007801,2017-08-19,52,257.97974,1,257.97974
3007802,2017-08-19,52,52.14912,0,52.14912
3007803,2017-08-19,52,848.96216,7,848.96216
3007804,2017-08-19,52,52.14912,0,52.14912
3007805,2017-08-19,52,52.14912,0,52.14912
3007806,2017-08-19,52,52.14912,0,52.14912
3007807,2017-08-19,52,848.7812,6,848.7812
3007808,2017-08-19,52,52.14912,0,52.14912
3007809,2017-08-19,52,52.14912,0,52.14912
3007810,2017-08-19,52,1178.7625,12,1178.7625
3007811,2017-08-19,52,52.14912,0,52.14912
3007812,2017-08-19,52,52.14912,0,52.14912
3007813,2017-08-19,52,52.14912,0,52.14912
3007814,2017-08-19,52,52.14912,0,52.14912
3007815,2017-08-19,52,848.7812,6,848.7812
3007816,2017-08-19,52,52.14912,0,52.14912
3007817,2017-08-19,52,52.14912,0,52.14912
3007818,2017-08-19,53,58.415085,0,58.415085
3007819,2017-08-19,53,58.415085,0,58.415085
3007820,2017-08-19,53,169.45853,1,169.45853
3007821,2017-08-19,53,824.85425,15,824.85425
3007822,2017-08-19,53,58.415085,0,58.415085
3007823,2017-08-19,53,896.77374,11,896.77374
3007824,2017-08-19,53,58.415085,0,58.415085
3007825,2017-08-19,53,949.17224,9,949.17224
3007826,2017-08-19,53,1233.0265,20,1233.0265
3007827,2017-08-19,53,949.17224,9,949.17224
3007828,2017-08-19,53,58.415085,0,58.415085
3007829,2017-08-19,53,58.415085,0,58.415085
3007830,2017-08-19,53,3668.6199,30,3668.6199
3007831,2017-08-19,53,58.415085,0,58.415085
3007832,2017-08-19,53,58.415085,0,58.415085
3007833,2017-08-19,53,58.415085,0,58.415085
3007834,2017-08-19,53,126.0171,2,126.0171
3007835,2017-08-19,53,58.415085,0,58.415085
3007836,2017-08-19,53,622.7869,6,622.7869
3007837,2017-08-19,53,58.415085,0,58.415085
3007838,2017-08-19,53,58.415085,0,58.415085
3007839,2017-08-19,53,58.415085,0,58.415085
3007840,2017-08-19,53,722.5539,8,722.5539
3007841,2017-08-19,53,58.415085,0,58.415085
3007842,2017-08-19,53,58.415085,0,58.415085
3007843,2017-08-19,53,896.77374,11,896.77374
3007844,2017-08-19,53,58.415085,0,58.415085
3007845,2017-08-19,53,58.415085,0,58.415085
3007846,2017-08-19,53,58.415085,0,58.415085
3007847,2017-08-19,53,58.415085,0,58.415085
3007848,2017-08-19,53,126.0171,2,126.0171
3007849,2017-08-19,53,58.415085,0,58.415085
3007850,2017-08-19,53,58.415085,0,58.415085
3007851,2017-08-19,54,-9.823315,0,-9.823315
3007852,2017-08-19,54,-9.823315,0,-9.823315
3007853,2017-08-19,54,-9.823315,0,-9.823315
3007854,2017-08-19,54,2673.456,26,2673.456
3007855,2017-08-19,54,-9.823315,0,-9.823315
3007856,2017-08-19,54,405.56274,7,405.56274
3007857,2017-08-19,54,-9.823315,0,-9.823315
3007858,2017-08-19,54,1565.2351,20,1565.2351
3007859,2017-08-19,54,405.3819,6,405.3819
3007860,2017-08-19,54,405.3819,6,405.3819
3007861,2017-08-19,54,77.874596,1,77.874596
3007862,2017-08-19,54,501.8075,8,501.8075
3007863,2017-08-19,54,4131.768,47,4131.768
3007864,2017-08-19,54,-9.823315,0,-9.823315
3007865,2017-08-19,54,-9.823315,0,-9.823315
3007866,2017-08-19,54,-9.823315,0,-9.823315
3007867,2017-08-19,54,-9.823315,0,-9.823315
3007868,2017-08-19,54,-9.823315,0,-9.823315
3007869,2017-08-19,54,749.7279,9,749.7279
3007870,2017-08-19,54,-9.823315,0,-9.823315
3007871,2017-08-19,54,-9.823315,0,-9.823315
3007872,2017-08-19,54,-9.823315,0,-9.823315
3007873,2017-08-19,54,144.34512,3,144.34512
3007874,2017-08-19,54,-9.823315,0,-9.823315
3007875,2017-08-19,54,-9.823315,0,-9.823315
3007876,2017-08-19,54,501.8075,8,501.8075
3007877,2017-08-19,54,-9.823315,0,-9.823315
3007878,2017-08-19,54,-9.823315,0,-9.823315
3007879,2017-08-19,54,-9.823315,0,-9.823315
3007880,2017-08-19,54,-9.823315,0,-9.823315
3007881,2017-08-19,54,-9.823315,0,-9.823315
3007882,2017-08-19,54,-9.823315,0,-9.823315
3007883,2017-08-19,54,77.874596,1,77.874596
3007884,2017-08-19,6,76.058464,0,76.058464
3007885,2017-08-19,6,76.058464,0,76.058464
3007886,2017-08-19,6,109.82655,1,109.82655
3007887,2017-08-19,6,1356.6329,15,1356.6329
3007888,2017-08-19,6,76.058464,0,76.058464
3007889,2017-08-19,6,1111.4084,9,1111.4084
3007890,2017-08-19,6,76.058464,0,76.058464
3007891,2017-08-19,6,923.622,12,923.622
3007892,2017-08-19,6,1792.6654,22,1792.6654
3007893,2017-08-19,6,1111.4084,9,1111.4084
3007894,2017-08-19,6,76.058464,0,76.058464
3007895,2017-08-19,6,76.058464,0,76.058464
3007896,2017-08-19,6,4293.2876,38,4293.2876
3007897,2017-08-19,6,76.058464,0,76.058464
3007898,2017-08-19,6,76.058464,0,76.058464
3007899,2017-08-19,6,109.82655,1,109.82655
3007900,2017-08-19,6,100.407715,2,100.407715
3007901,2017-08-19,6,76.058464,0,76.058464
3007902,2017-08-19,6,863.8432,8,863.8432
3007903,2017-08-19,6,76.058464,0,76.058464
3007904,2017-08-19,6,76.058464,0,76.058464
3007905,2017-08-19,6,380.85327,4,380.85327
3007906,2017-08-19,6,608.02057,6,608.02057
3007907,2017-08-19,6,76.058464,0,76.058464
3007908,2017-08-19,6,76.058464,0,76.058464
3007909,2017-08-19,6,1158.7258,13,1158.7258
3007910,2017-08-19,6,76.058464,0,76.058464
3007911,2017-08-19,6,76.058464,0,76.058464
3007912,2017-08-19,6,76.058464,0,76.058464
3007913,2017-08-19,6,76.058464,0,76.058464
3007914,2017-08-19,6,380.85327,4,380.85327
3007915,2017-08-19,6,76.058464,0,76.058464
3007916,2017-08-19,6,76.058464,0,76.058464
3007917,2017-08-19,7,91.78517,0,91.78517
3007918,2017-08-19,7,91.78517,0,91.78517
3007919,2017-08-19,7,196.00089,1,196.00089
3007920,2017-08-19,7,1789.8542,19,1789.8542
3007921,2017-08-19,7,91.78517,0,91.78517
3007922,2017-08-19,7,1173.5256,11,1173.5256
3007923,2017-08-19,7,91.78517,0,91.78517
3007924,2017-08-19,7,1173.5256,11,1173.5256
3007925,2017-08-19,7,1643.35,18,1643.35
3007926,2017-08-19,7,1396.8644,10,1396.8644
3007927,2017-08-19,7,91.78517,0,91.78517
3007928,2017-08-19,7,91.78517,0,91.78517
3007929,2017-08-19,7,3188.4204,30,3188.4204
3007930,2017-08-19,7,91.78517,0,91.78517
3007931,2017-08-19,7,91.78517,0,91.78517
3007932,2017-08-19,7,196.00089,1,196.00089
3007933,2017-08-19,7,446.97806,3,446.97806
3007934,2017-08-19,7,91.78517,0,91.78517
3007935,2017-08-19,7,680.87573,5,680.87573
3007936,2017-08-19,7,91.78517,0,91.78517
3007937,2017-08-19,7,91.78517,0,91.78517
3007938,2017-08-19,7,196.00089,1,196.00089
3007939,2017-08-19,7,1288.5221,9,1288.5221
3007940,2017-08-19,7,91.78517,0,91.78517
3007941,2017-08-19,7,91.78517,0,91.78517
3007942,2017-08-19,7,1022.9807,8,1022.9807
3007943,2017-08-19,7,91.78517,0,91.78517
3007944,2017-08-19,7,196.00089,1,196.00089
3007945,2017-08-19,7,91.78517,0,91.78517
3007946,2017-08-19,7,91.78517,0,91.78517
3007947,2017-08-19,7,446.97806,3,446.97806
3007948,2017-08-19,7,91.78517,0,91.78517
3007949,2017-08-19,7,91.78517,0,91.78517
3007950,2017-08-19,8,129.63428,0,129.63428
3007951,2017-08-19,8,129.63428,0,129.63428
3007952,2017-08-19,8,240.38219,1,240.38219
3007953,2017-08-19,8,1817.8102,17,1817.8102
3007954,2017-08-19,8,129.63428,0,129.63428
3007955,2017-08-19,8,1419.24,11,1419.24
3007956,2017-08-19,8,129.63428,0,129.63428
3007957,2017-08-19,8,1419.24,11,1419.24
3007958,2017-08-19,8,2377.083,22,2377.083
3007959,2017-08-19,8,1637.5344,10,1637.5344
3007960,2017-08-19,8,129.63428,0,129.63428
3007961,2017-08-19,8,129.63428,0,129.63428
3007962,2017-08-19,8,4881.233,40,4881.233
3007963,2017-08-19,8,129.63428,0,129.63428
3007964,2017-08-19,8,129.63428,0,129.63428
3007965,2017-08-19,8,240.38219,1,240.38219
3007966,2017-08-19,8,505.2127,3,505.2127
3007967,2017-08-19,8,129.63428,0,129.63428
3007968,2017-08-19,8,1246.5463,8,1246.5463
3007969,2017-08-19,8,129.63428,0,129.63428
3007970,2017-08-19,8,129.63428,0,129.63428
3007971,2017-08-19,8,240.38219,1,240.38219
3007972,2017-08-19,8,1246.5463,8,1246.5463
3007973,2017-08-19,8,129.63428,0,129.63428
3007974,2017-08-19,8,129.63428,0,129.63428
3007975,2017-08-19,8,1556.854,13,1556.854
3007976,2017-08-19,8,129.63428,0,129.63428
3007977,2017-08-19,8,129.63428,0,129.63428
3007978,2017-08-19,8,129.63428,0,129.63428
3007979,2017-08-19,8,129.63428,0,129.63428
3007980,2017-08-19,8,883.66785,6,883.66785
3007981,2017-08-19,8,129.63428,0,129.63428
3007982,2017-08-19,8,129.63428,0,129.63428
3007983,2017-08-19,9,57.239014,0,57.239014
3007984,2017-08-19,9,57.239014,0,57.239014
3007985,2017-08-19,9,142.73836,1,142.73836
3007986,2017-08-19,9,2884.216,27,2884.216
3007987,2017-08-19,9,57.239014,0,57.239014
3007988,2017-08-19,9,739.4993,8,739.4993
3007989,2017-08-19,9,57.239014,0,57.239014
3007990,2017-08-19,9,2099.0698,25,2099.0698
3007991,2017-08-19,9,1269.1293,20,1269.1293
3007992,2017-08-19,9,1051.7157,10,1051.7157
3007993,2017-08-19,9,142.73836,1,142.73836
3007994,2017-08-19,9,994.7491,14,994.7491
3007995,2017-08-19,9,6800.0796,69,6800.0796
3007996,2017-08-19,9,57.239014,0,57.239014
3007997,2017-08-19,9,57.239014,0,57.239014
3007998,2017-08-19,9,142.73836,1,142.73836
3007999,2017-08-19,9,164.88423,2,164.88423
3008000,2017-08-19,9,57.239014,0,57.239014
3008001,2017-08-19,9,951.07135,13,951.07135
3008002,2017-08-19,9,57.239014,0,57.239014
3008003,2017-08-19,9,57.239014,0,57.239014
3008004,2017-08-19,9,142.73836,1,142.73836
3008005,2017-08-19,9,608.4178,6,608.4178
3008006,2017-08-19,9,57.239014,0,57.239014
3008007,2017-08-19,9,142.73836,1,142.73836
3008008,2017-08-19,9,854.5969,11,854.5969
3008009,2017-08-19,9,57.239014,0,57.239014
3008010,2017-08-19,9,57.239014,0,57.239014
3008011,2017-08-19,9,57.239014,0,57.239014
3008012,2017-08-19,9,57.239014,0,57.239014
3008013,2017-08-19,9,142.73836,1,142.73836
3008014,2017-08-19,9,608.4178,6,608.4178
3008015,2017-08-19,9,164.88423,2,164.88423
3008016,2017-08-20,1,-17.521347,0,-17.521347
3008017,2017-08-20,1,-17.521347,0,-17.521347
3008018,2017-08-20,1,-62.820972,1,-62.820972
3008019,2017-08-20,1,664.1784,10,664.1784
3008020,2017-08-20,1,-17.521347,0,-17.521347
3008021,2017-08-20,1,85.483246,5,85.483246
3008022,2017-08-20,1,-17.521347,0,-17.521347
3008023,2017-08-20,1,121.17041,4,121.17041
3008024,2017-08-20,1,257.46527,17,257.46527
3008025,2017-08-20,1,163.20187,6,163.20187
3008026,2017-08-20,1,-17.521347,0,-17.521347
3008027,2017-08-20,1,-17.521347,0,-17.521347
3008028,2017-08-20,1,723.2348,24,723.2348
3008029,2017-08-20,1,-17.521347,0,-17.521347
3008030,2017-08-20,1,-17.521347,0,-17.521347
3008031,2017-08-20,1,-17.521347,0,-17.521347
3008032,2017-08-20,1,-62.820972,1,-62.820972
3008033,2017-08-20,1,-17.521347,0,-17.521347
3008034,2017-08-20,1,121.17041,4,121.17041
3008035,2017-08-20,1,-17.521347,0,-17.521347
3008036,2017-08-20,1,-17.521347,0,-17.521347
3008037,2017-08-20,1,-17.521347,0,-17.521347
3008038,2017-08-20,1,121.17041,4,121.17041
3008039,2017-08-20,1,-17.521347,0,-17.521347
3008040,2017-08-20,1,-17.521347,0,-17.521347
3008041,2017-08-20,1,215.76064,7,215.76064
3008042,2017-08-20,1,-17.521347,0,-17.521347
3008043,2017-08-20,1,-17.521347,0,-17.521347
3008044,2017-08-20,1,-17.521347,0,-17.521347
3008045,2017-08-20,1,-17.521347,0,-17.521347
3008046,2017-08-20,1,85.483246,5,85.483246
3008047,2017-08-20,1,-17.521347,0,-17.521347
3008048,2017-08-20,1,-17.521347,0,-17.521347
3008049,2017-08-20,10,-25.8916,0,-25.8916
3008050,2017-08-20,10,-25.8916,0,-25.8916
3008051,2017-08-20,10,-25.8916,0,-25.8916
3008052,2017-08-20,10,814.1834,21,814.1834
3008053,2017-08-20,10,-25.8916,0,-25.8916
3008054,2017-08-20,10,1617.8336,29,1617.8336
3008055,2017-08-20,10,-25.8916,0,-25.8916
3008056,2017-08-20,10,401.39362,15,401.39362
3008057,2017-08-20,10,337.5961,9,337.5961
3008058,2017-08-20,10,55.817127,4,55.817127
3008059,2017-08-20,10,-35.6678,1,-35.6678
3008060,2017-08-20,10,-25.8916,0,-25.8916
3008061,2017-08-20,10,3265.4556,56,3265.4556
3008062,2017-08-20,10,-51.939827,2,-51.939827
3008063,2017-08-20,10,-25.8916,0,-25.8916
3008064,2017-08-20,10,-25.8916,0,-25.8916
3008065,2017-08-20,10,-25.8916,0,-25.8916
3008066,2017-08-20,10,-25.8916,0,-25.8916
3008067,2017-08-20,10,437.55002,10,437.55002
3008068,2017-08-20,10,-25.8916,0,-25.8916
3008069,2017-08-20,10,-25.8916,0,-25.8916
3008070,2017-08-20,10,-25.8916,0,-25.8916
3008071,2017-08-20,10,-25.8916,0,-25.8916
3008072,2017-08-20,10,-25.8916,0,-25.8916
3008073,2017-08-20,10,-25.8916,0,-25.8916
3008074,2017-08-20,10,337.5961,9,337.5961
3008075,2017-08-20,10,-25.8916,0,-25.8916
3008076,2017-08-20,10,-25.8916,0,-25.8916
3008077,2017-08-20,10,-25.8916,0,-25.8916
3008078,2017-08-20,10,-25.8916,0,-25.8916
3008079,2017-08-20,10,-35.6678,1,-35.6678
3008080,2017-08-20,10,23.457499,3,23.457499
3008081,2017-08-20,10,-25.8916,0,-25.8916
3008082,2017-08-20,11,62.4763,0,62.4763
3008083,2017-08-20,11,62.4763,0,62.4763
3008084,2017-08-20,11,62.4763,0,62.4763
3008085,2017-08-20,11,4059.0457,34,4059.0457
3008086,2017-08-20,11,62.4763,0,62.4763
3008087,2017-08-20,11,5560.388,63,5560.388
3008088,2017-08-20,11,62.4763,0,62.4763
3008089,2017-08-20,11,2029.7505,24,2029.7505
3008090,2017-08-20,11,1043.909,15,1043.909
3008091,2017-08-20,11,1006.56573,10,1006.56573
3008092,2017-08-20,11,79.93535,1,79.93535
3008093,2017-08-20,11,62.4763,0,62.4763
3008094,2017-08-20,11,4212.544,70,4212.544
3008095,2017-08-20,11,595.9922,6,595.9922
3008096,2017-08-20,11,62.4763,0,62.4763
3008097,2017-08-20,11,79.93535,1,79.93535
3008098,2017-08-20,11,79.93535,1,79.93535
3008099,2017-08-20,11,62.4763,0,62.4763
3008100,2017-08-20,11,1006.56573,10,1006.56573
3008101,2017-08-20,11,62.4763,0,62.4763
3008102,2017-08-20,11,62.4763,0,62.4763
3008103,2017-08-20,11,62.4763,0,62.4763
3008104,2017-08-20,11,240.43497,3,240.43497
3008105,2017-08-20,11,62.4763,0,62.4763
3008106,2017-08-20,11,62.4763,0,62.4763
3008107,2017-08-20,11,805.3523,12,805.3523
3008108,2017-08-20,11,62.4763,0,62.4763
3008109,2017-08-20,11,62.4763,0,62.4763
3008110,2017-08-20,11,62.4763,0,62.4763
3008111,2017-08-20,11,62.4763,0,62.4763
3008112,2017-08-20,11,79.93535,1,79.93535
3008113,2017-08-20,11,923.6494,9,923.6494
3008114,2017-08-20,11,62.4763,0,62.4763
3008115,2017-08-20,12,-25.396944,0,-25.396944
3008116,2017-08-20,12,-25.396944,0,-25.396944
3008117,2017-08-20,12,-25.396944,0,-25.396944
3008118,2017-08-20,12,907.8511,21,907.8511
3008119,2017-08-20,12,-25.396944,0,-25.396944
3008120,2017-08-20,12,2161.555,36,2161.555
3008121,2017-08-20,12,-25.396944,0,-25.396944
3008122,2017-08-20,12,451.8956,14,451.8956
3008123,2017-08-20,12,525.9515,15,525.9515
3008124,2017-08-20,12,246.31577,7,246.31577
3008125,2017-08-20,12,-24.071396,1,-24.071396
3008126,2017-08-20,12,-25.396944,0,-25.396944
3008127,2017-08-20,12,2944.9973,51,2944.9973
3008128,2017-08-20,12,57.99312,3,57.99312
3008129,2017-08-20,12,-25.396944,0,-25.396944
3008130,2017-08-20,12,-25.396944,0,-25.396944
3008131,2017-08-20,12,-24.071396,1,-24.071396
3008132,2017-08-20,12,-25.396944,0,-25.396944
3008133,2017-08-20,12,290.10153,8,290.10153
3008134,2017-08-20,12,-25.396944,0,-25.396944
3008135,2017-08-20,12,-25.396944,0,-25.396944
3008136,2017-08-20,12,121.1191,4,121.1191
3008137,2017-08-20,12,57.99312,3,57.99312
3008138,2017-08-20,12,-25.396944,0,-25.396944
3008139,2017-08-20,12,-25.396944,0,-25.396944
3008140,2017-08-20,12,377.12192,9,377.12192
3008141,2017-08-20,12,-25.396944,0,-25.396944
3008142,2017-08-20,12,-25.396944,0,-25.396944
3008143,2017-08-20,12,-25.396944,0,-25.396944
3008144,2017-08-20,12,-25.396944,0,-25.396944
3008145,2017-08-20,12,-24.071396,1,-24.071396
3008146,2017-08-20,12,-24.071396,1,-24.071396
3008147,2017-08-20,12,-25.396944,0,-25.396944
3008148,2017-08-20,13,-25.396944,0,-25.396944
3008149,2017-08-20,13,-25.396944,0,-25.396944
3008150,2017-08-20,13,-24.071396,1,-24.071396
3008151,2017-08-20,13,781.64825,19,781.64825
3008152,2017-08-20,13,-25.396944,0,-25.396944
3008153,2017-08-20,13,1738.5472,28,1738.5472
3008154,2017-08-20,13,-25.396944,0,-25.396944
3008155,2017-08-20,13,532.25104,16,532.25104
3008156,2017-08-20,13,204.94267,6,204.94267
3008157,2017-08-20,13,57.99312,3,57.99312
3008158,2017-08-20,13,-24.071396,1,-24.071396
3008159,2017-08-20,13,-25.396944,0,-25.396944
3008160,2017-08-20,13,2866.4429,48,2866.4429
3008161,2017-08-20,13,-30.274593,2,-30.274593
3008162,2017-08-20,13,-25.396944,0,-25.396944
3008163,2017-08-20,13,-25.396944,0,-25.396944
3008164,2017-08-20,13,-24.071396,1,-24.071396
3008165,2017-08-20,13,-25.396944,0,-25.396944
3008166,2017-08-20,13,465.37457,10,465.37457
3008167,2017-08-20,13,-25.396944,0,-25.396944
3008168,2017-08-20,13,-25.396944,0,-25.396944
3008169,2017-08-20,13,-25.396944,0,-25.396944
3008170,2017-08-20,13,-24.071396,1,-24.071396
3008171,2017-08-20,13,-25.396944,0,-25.396944
3008172,2017-08-20,13,-25.396944,0,-25.396944
3008173,2017-08-20,13,465.37457,10,465.37457
3008174,2017-08-20,13,-25.396944,0,-25.396944
3008175,2017-08-20,13,-25.396944,0,-25.396944
3008176,2017-08-20,13,-25.396944,0,-25.396944
3008177,2017-08-20,13,-25.396944,0,-25.396944
3008178,2017-08-20,13,-25.396944,0,-25.396944
3008179,2017-08-20,13,57.99312,3,57.99312
3008180,2017-08-20,13,-25.396944,0,-25.396944
3008181,2017-08-20,14,-26.35872,0,-26.35872
3008182,2017-08-20,14,-26.35872,0,-26.35872
3008183,2017-08-20,14,-26.35872,0,-26.35872
3008184,2017-08-20,14,1003.1552,22,1003.1552
3008185,2017-08-20,14,-26.35872,0,-26.35872
3008186,2017-08-20,14,1524.1293,27,1524.1293
3008187,2017-08-20,14,-26.35872,0,-26.35872
3008188,2017-08-20,14,858.8332,20,858.8332
3008189,2017-08-20,14,393.23154,13,393.23154
3008190,2017-08-20,14,192.93472,6,192.93472
3008191,2017-08-20,14,-32.790287,1,-32.790287
3008192,2017-08-20,14,-26.35872,0,-26.35872
3008193,2017-08-20,14,2824.997,49,2824.997
3008194,2017-08-20,14,-32.790287,1,-32.790287
3008195,2017-08-20,14,-26.35872,0,-26.35872
3008196,2017-08-20,14,-26.35872,0,-26.35872
3008197,2017-08-20,14,-26.35872,0,-26.35872
3008198,2017-08-20,14,-26.35872,0,-26.35872
3008199,2017-08-20,14,192.93472,6,192.93472
3008200,2017-08-20,14,-26.35872,0,-26.35872
3008201,2017-08-20,14,-26.35872,0,-26.35872
3008202,2017-08-20,14,-26.35872,0,-26.35872
3008203,2017-08-20,14,-32.790287,1,-32.790287
3008204,2017-08-20,14,-26.35872,0,-26.35872
3008205,2017-08-20,14,-26.35872,0,-26.35872
3008206,2017-08-20,14,371.98648,9,371.98648
3008207,2017-08-20,14,-26.35872,0,-26.35872
3008208,2017-08-20,14,-26.35872,0,-26.35872
3008209,2017-08-20,14,-26.35872,0,-26.35872
3008210,2017-08-20,14,-26.35872,0,-26.35872
3008211,2017-08-20,14,-32.790287,1,-32.790287
3008212,2017-08-20,14,50.29338,3,50.29338
3008213,2017-08-20,14,-26.35872,0,-26.35872
3008214,2017-08-20,15,-19.82359,1,-19.82359
3008215,2017-08-20,15,-24.460157,0,-24.460157
3008216,2017-08-20,15,-24.460157,0,-24.460157
3008217,2017-08-20,15,919.48486,21,919.48486
3008218,2017-08-20,15,-24.460157,0,-24.460157
3008219,2017-08-20,15,1980.1022,31,1980.1022
3008220,2017-08-20,15,-24.460157,0,-24.460157
3008221,2017-08-20,15,1076.6462,23,1076.6462
3008222,2017-08-20,15,398.58908,13,398.58908
3008223,2017-08-20,15,198.29224,6,198.29224
3008224,2017-08-20,15,-19.82359,1,-19.82359
3008225,2017-08-20,15,-24.460157,0,-24.460157
3008226,2017-08-20,15,3171.5068,57,3171.5068
3008227,2017-08-20,15,-25.007652,2,-25.007652
3008228,2017-08-20,15,-24.460157,0,-24.460157
3008229,2017-08-20,15,-24.460157,0,-24.460157
3008230,2017-08-20,15,-25.007652,2,-25.007652
3008231,2017-08-20,15,-24.460157,0,-24.460157
3008232,2017-08-20,15,377.34402,9,377.34402
3008233,2017-08-20,15,-24.460157,0,-24.460157
3008234,2017-08-20,15,-24.460157,0,-24.460157
3008235,2017-08-20,15,-24.460157,0,-24.460157
3008236,2017-08-20,15,-24.460157,0,-24.460157
3008237,2017-08-20,15,-24.460157,0,-24.460157
3008238,2017-08-20,15,-24.460157,0,-24.460157
3008239,2017-08-20,15,446.44843,10,446.44843
3008240,2017-08-20,15,-24.460157,0,-24.460157
3008241,2017-08-20,15,-24.460157,0,-24.460157
3008242,2017-08-20,15,-24.460157,0,-24.460157
3008243,2017-08-20,15,-24.460157,0,-24.460157
3008244,2017-08-20,15,-25.007652,2,-25.007652
3008245,2017-08-20,15,144.1453,5,144.1453
3008246,2017-08-20,15,-24.460157,0,-24.460157
3008247,2017-08-20,16,-2.3389966,0,-2.3389966
3008248,2017-08-20,16,-2.3389966,0,-2.3389966
3008249,2017-08-20,16,-10.397287,1,-10.397287
3008250,2017-08-20,16,912.71356,20,912.71356
3008251,2017-08-20,16,-2.3389966,0,-2.3389966
3008252,2017-08-20,16,1987.8672,38,1987.8672
3008253,2017-08-20,16,-2.3389966,0,-2.3389966
3008254,2017-08-20,16,841.8049,19,841.8049
3008255,2017-08-20,16,431.81204,10,431.81204
3008256,2017-08-20,16,172.33069,6,172.33069
3008257,2017-08-20,16,-10.397287,1,-10.397287
3008258,2017-08-20,16,-2.3389966,0,-2.3389966
3008259,2017-08-20,16,2769.5266,48,2769.5266
3008260,2017-08-20,16,29.689386,3,29.689386
3008261,2017-08-20,16,-2.3389966,0,-2.3389966
3008262,2017-08-20,16,-2.3389966,0,-2.3389966
3008263,2017-08-20,16,-10.397287,1,-10.397287
3008264,2017-08-20,16,-2.3389966,0,-2.3389966
3008265,2017-08-20,16,362.70764,9,362.70764
3008266,2017-08-20,16,-2.3389966,0,-2.3389966
3008267,2017-08-20,16,-2.3389966,0,-2.3389966
3008268,2017-08-20,16,-2.3389966,0,-2.3389966
3008269,2017-08-20,16,29.689386,3,29.689386
3008270,2017-08-20,16,-2.3389966,0,-2.3389966
3008271,2017-08-20,16,-2.3389966,0,-2.3389966
3008272,2017-08-20,16,431.81204,10,431.81204
3008273,2017-08-20,16,-2.3389966,0,-2.3389966
3008274,2017-08-20,16,-2.3389966,0,-2.3389966
3008275,2017-08-20,16,-2.3389966,0,-2.3389966
3008276,2017-08-20,16,-2.3389966,0,-2.3389966
3008277,2017-08-20,16,-2.3389966,0,-2.3389966
3008278,2017-08-20,16,-2.3389966,0,-2.3389966
3008279,2017-08-20,16,-2.3389966,0,-2.3389966
3008280,2017-08-20,17,43.892025,0,43.892025
3008281,2017-08-20,17,43.892025,0,43.892025
3008282,2017-08-20,17,178.64769,1,178.64769
3008283,2017-08-20,17,1546.5989,20,1546.5989
3008284,2017-08-20,17,43.892025,0,43.892025
3008285,2017-08-20,17,4002.42,57,4002.42
3008286,2017-08-20,17,43.892025,0,43.892025
3008287,2017-08-20,17,1418.059,17,1418.059
3008288,2017-08-20,17,1418.059,17,1418.059
3008289,2017-08-20,17,837.275,8,837.275
3008290,2017-08-20,17,178.64769,1,178.64769
3008291,2017-08-20,17,43.892025,0,43.892025
3008292,2017-08-20,17,4002.42,57,4002.42
3008293,2017-08-20,17,573.12573,5,573.12573
3008294,2017-08-20,17,43.892025,0,43.892025
3008295,2017-08-20,17,178.64769,1,178.64769
3008296,2017-08-20,17,43.892025,0,43.892025
